"file","golden","symbols"
"fixtures/corpus/convective-correlations.frees","true","nu_dittus_boelter;nu_gnielinski;chen_f;chen_s;nu_shah;nu_cavallini_zecchin;zone_ramp"
"fixtures/corpus/cooker-faithful-reproduces-reference-with-electrical-heater.frees","true","BoilingVessel;Convection;Ground;HeatingResistor;ProportionalReliefValve;ThermalMass;TwoPhasePressureSink;VoltageSource"
"fixtures/corpus/cruise-control.frees","true","ss2tf;series;feedback;bode;nyquist;margin;pole;zero"
"fixtures/corpus/ctl-c2d_d2c.frees","true","c2d;d2c;pade"
"fixtures/corpus/ctl-ctrb_obsv_rank.frees","true","rank;ctrb;obsv;gram"
"fixtures/corpus/ctl-interconnect.frees","true","series;parallel;feedback"
"fixtures/corpus/ctl-lqe_pidtune.frees","true","lqe;pidtune"
"fixtures/corpus/ctl-lqr-marginal_uncontrollable.frees","true","lqr"
"fixtures/corpus/ctl-lqr-stabilisable_stable_uncontrollable.frees","true","lqr"
"fixtures/corpus/ctl-lqr-stabilisable_two_stable.frees","true","lqr"
"fixtures/corpus/ctl-lqr_3state.frees","true","lqr;pole"
"fixtures/corpus/ctl-lqr_dblint.frees","true","lqr;pole"
"fixtures/corpus/ctl-lqr_mimo.frees","true","lqr"
"fixtures/corpus/ctl-lyap_dare.frees","true","dlqr;dare;lyap;dlyap"
"fixtures/corpus/ctl-mason_graph.frees","true","mason"
"fixtures/corpus/ctl-pade_delay.frees","true","pade"
"fixtures/corpus/ctl-place_acker.frees","true","place;acker;pole"
"fixtures/corpus/ctl-residue_routh_rlocus.frees","true","rlocus;routh;errorconst;residue"
"fixtures/corpus/ctl-response_analysis.frees","true","step;impulse;lsim;bode;nyquist;nichols;margin;stepinfo"
"fixtures/corpus/ctl-ss2ss_ij.frees","true","ss2ss"
"fixtures/corpus/ctl-tf_roundtrip_proper.frees","true","tf2ss;ss2tf"
"fixtures/corpus/ctl-zp_roundtrip.frees","true","zp2tf;tf2zp"
"fixtures/corpus/ctldesign-acker-double-integrator.frees","true","acker"
"fixtures/corpus/ctldesign-balreal-invariants-integration.frees","true","gram;balreal"
"fixtures/corpus/ctldesign-bare-matrix-names-into-control-calls-resolve-shapes-2.frees","true","lqe;gram;balreal"
"fixtures/corpus/ctldesign-bare-matrix-names-into-control-calls-resolve-shapes.frees","true","lqe;gram;balreal"
"fixtures/corpus/ctldesign-dare-dlqr-scalar-integration.frees","true","dlqr;dare"
"fixtures/corpus/ctldesign-dlyap-diagonal-integration.frees","true","dlyap"
"fixtures/corpus/ctldesign-gram-controllability-integration.frees","true","gram"
"fixtures/corpus/ctldesign-improper-transfer-function-still-rejected.frees","true","pole"
"fixtures/corpus/ctldesign-lqe-scalar-integration.frees","true","lqe"
"fixtures/corpus/ctldesign-lqr-double-integrator.frees","true","lqr"
"fixtures/corpus/ctldesign-lyap-diagonal-integration.frees","true","lyap"
"fixtures/corpus/ctldesign-pidtune-pid-design.frees","true","pidtune"
"fixtures/corpus/ctldesign-place-double-integrator.frees","true","place"
"fixtures/corpus/ctldesign-rank-ctrb-obsv-integration.frees","true","rank;ctrb;obsv"
"fixtures/corpus/ctldesign-rlocus-integration.frees","true","rlocus"
"fixtures/corpus/ctldesign-ss-connections-integration.frees","true","series;parallel;feedback"
"fixtures/corpus/ctldesign-ss2ss-integration.frees","true","ss2ss"
"fixtures/corpus/ctldesign-step-info-and-pade-integration.frees","true","step;stepinfo;pade"
"fixtures/corpus/ctldesign-step-response-uses-default-time-grid-when-time-omitted.frees","true","step"
"fixtures/corpus/ctldesign-strictly-proper-transfer-function-numerator-is-zero-padded-2.frees","true","zero"
"fixtures/corpus/ctldesign-strictly-proper-transfer-function-numerator-is-zero-padded.frees","true","pole"
"fixtures/corpus/ctlfreq-bode-tf-calculates-correctly.frees","true","bode"
"fixtures/corpus/ctlfreq-c2d-tustin-discretizes-integrator.frees","true","c2d"
"fixtures/corpus/ctlfreq-c2d-zoh-discretizes-first-order-plant.frees","true","c2d"
"fixtures/corpus/ctlfreq-error-constants-for-type0-open-loop.frees","true","errorconst"
"fixtures/corpus/ctlfreq-margin-tf-calculates-correctly.frees","true","margin"
"fixtures/corpus/ctlfreq-mason-signal-flow-graph.frees","true","mason"
"fixtures/corpus/ctlfreq-nichols-matches-bode-data.frees","true","nichols"
"fixtures/corpus/ctlfreq-nyquist-tf-calculates-correctly.frees","true","nyquist"
"fixtures/corpus/ctlfreq-pole-ss-calculates-correctly.frees","true","pole"
"fixtures/corpus/ctlfreq-pole-tf-calculates-correctly.frees","true","pole"
"fixtures/corpus/ctlfreq-residue-computes-inverse-laplace-residues.frees","true","residue"
"fixtures/corpus/ctlfreq-residue-repeated-poles-with-order-output.frees","true","residue"
"fixtures/corpus/ctlfreq-residue-simple-form-rejects-repeated-poles.frees","true","residue"
"fixtures/corpus/ctlfreq-routh-counts-unstable-right-half-plane-poles.frees","true","routh"
"fixtures/corpus/ctlfreq-routh-reports-stable-system.frees","true","routh"
"fixtures/corpus/ctlfreq-zero-ss-calculates-correctly.frees","true","zero"
"fixtures/corpus/ctlfreq-zero-tf-calculates-correctly.frees","true","zero"
"fixtures/corpus/ctltime-first-order-impulse-response.frees","true","impulse"
"fixtures/corpus/ctltime-first-order-step-response.frees","true","step"
"fixtures/corpus/ctltime-lsim-constant-input-matches-step.frees","true","lsim"
"fixtures/corpus/ctltime-lsim-ramp-input-on-first-order-system.frees","true","lsim"
"fixtures/corpus/ctltime-pure-gain-step-is-constant.frees","true","step"
"fixtures/corpus/ctltime-second-order-step-overshoot.frees","true","step"
"fixtures/corpus/ctltime-state-space-step-matches-transfer-function.frees","true","step"
"fixtures/corpus/cubic-eos-properties.frees","true","eos_z;eos_volume;eos_density;eos_enthalpy;eos_psat"
"fixtures/corpus/cubic-eos-wired-through-solver.frees","true","eos_z;eos_density;eos_psat"
"fixtures/corpus/curvefn-adjusts-outof-range-guesses-to-range-average-2.frees","true",""
"fixtures/corpus/curvefn-adjusts-outof-range-guesses-to-range-average.frees","true",""
"fixtures/corpus/curvefn-check-accepts-curve-function-calls.frees","true",""
"fixtures/corpus/curvefn-clamps-outside-the-tabulated-range-2.frees","true",""
"fixtures/corpus/curvefn-clamps-outside-the-tabulated-range.frees","true",""
"fixtures/corpus/curvefn-curve-functions-work-inside-larger-systems.frees","true",""
"fixtures/corpus/curvefn-family-parameter-clamps-to-outer-curves-2.frees","true",""
"fixtures/corpus/curvefn-family-parameter-clamps-to-outer-curves.frees","true",""
"fixtures/corpus/curvefn-interpolates-across-the-curve-family-parameter.frees","true",""
"fixtures/corpus/curvefn-interpolates-single-curve-linearly.frees","true",""
"fixtures/corpus/curvefn-log-axes-interpolate-as-power-laws.frees","true",""
"fixtures/corpus/curvefn-solves-inverse-problem-through-newton.frees","true",""
"fixtures/corpus/cx_real_imag_of_expression.frees","true","sqrt;arctan"
"fixtures/corpus/cycle-examples-engine-cycle-solves.frees","true","sin;cos;sqrt;wiebe_rate;odevalue;maxvalue;Engine"
"fixtures/corpus/cycle-examples-flame-temperature-solves.frees","true","adiabaticflametemp"
"fixtures/corpus/cycle-examples-heat-exchanger-solves.frees","true","min;max;hx_effectiveness;lmtd"
"fixtures/corpus/cycle-path-component-component-rankine-streams-produce-a-cycle-path.frees","true","enthalpy;Boiler;Condenser;Pump;Turbine"
"fixtures/corpus/cycle-path-resolver-back-fills-the-properties-of-a-numbered-state.frees","true",""
"fixtures/corpus/cycle-path-resolver-passes-through-when-no-state-pair-is-complete.frees","true",""
"fixtures/corpus/cycle-path-resolver-state-table-blocks-resolve-tagged-states-with-their-own-fluid.frees","true",""
"fixtures/corpus/cycle-path-resolver-underscore-style-states-keep-their-naming-in-write-back.frees","true",""
"fixtures/corpus/damped-oscillator-ode.frees","true","odevalue;finalvalue"
"fixtures/corpus/damped-oscillator.frees","true","sin;cos;exp;sqrt"
"fixtures/corpus/dc-circuit.frees","true",""
"fixtures/corpus/default-boot-document.frees","true",""
"fixtures/corpus/digital-control-c2d.frees","true","c2d"
"fixtures/corpus/docs_advanced_solving_01.frees","true","integral"
"fixtures/corpus/docs_advanced_solving_02.frees","true","sqrt;integral"
"fixtures/corpus/docs_advanced_solving_04.frees","true","odevalue;finalvalue"
"fixtures/corpus/docs_components_01.frees","true","Pipe;Sink;Source"
"fixtures/corpus/docs_components_04.frees","true","Pipe;Sink;Source"
"fixtures/corpus/docs_components_05.frees","true",""
"fixtures/corpus/docs_components_08.frees","true","temperature;Sink;Source"
"fixtures/corpus/docs_fluids_materials_02.frees","true","k_"
"fixtures/corpus/docs_fluids_materials_03.frees","true",""
"fixtures/corpus/docs_fluids_materials_04.frees","true",""
"fixtures/corpus/docs_fluids_materials_05.frees","true","viewfactor_perp;viewfactor_disks"
"fixtures/corpus/docs_fluids_materials_06.frees","true","heisler_temp;heisler_q"
"fixtures/corpus/docs_fluids_materials_07.frees","true","enthalpy;dewpoint;humrat;wetbulb"
"fixtures/corpus/docs_getting_started_01.frees","true",""
"fixtures/corpus/docs_getting_started_03.frees","true",""
"fixtures/corpus/docs_language_fundamentals_02.frees","true","sin"
"fixtures/corpus/docs_language_fundamentals_03.frees","true","atan2"
"fixtures/corpus/docs_language_fundamentals_04.frees","true","floor;round;step"
"fixtures/corpus/docs_language_fundamentals_05.frees","true","sum;if"
"fixtures/corpus/docs_language_fundamentals_06.frees","true","probability"
"fixtures/corpus/docs_language_fundamentals_07.frees","true","log10;sqrt"
"fixtures/corpus/docs_language_fundamentals_08.frees","true","uncertaintyof"
"fixtures/corpus/docs_language_fundamentals_09.frees","true",""
"fixtures/corpus/docs_language_fundamentals_12.frees","true",""
"fixtures/corpus/docs_language_fundamentals_13.frees","true",""
"fixtures/corpus/docs_matrix_algebra_01.frees","true",""
"fixtures/corpus/docs_matrix_algebra_02.frees","true","eye;linspace"
"fixtures/corpus/docs_matrix_algebra_03.frees","true",""
"fixtures/corpus/docs_matrix_algebra_04.frees","true","axpy"
"fixtures/corpus/docs_matrix_algebra_05.frees","true","SolveLinear"
"fixtures/corpus/docs_programming_logic_01.frees","true",""
"fixtures/corpus/docs_programming_logic_02.frees","true","mod;trunc"
"fixtures/corpus/docs_programming_logic_04.frees","true",""
"fixtures/corpus/docs_programming_logic_05.frees","true",""
"fixtures/corpus/docs_programming_logic_06.frees","true","interpolate2d"
"fixtures/corpus/docs_symbolic_cas_05.frees","true","tf"
"fixtures/corpus/docs_tutorials_01.frees","true","sqrt"
"fixtures/corpus/docs_tutorials_03.frees","true","odevalue;finalvalue;maxvalue;timeat"
"fixtures/corpus/docs_tutorials_05.frees","true","sqrt;bode;odevalue;finalvalue;maxvalue;timeat;linspace"
"fixtures/corpus/docs_tutorials_06.frees","true","enthalpy;dewpoint;humrat"
"fixtures/corpus/docs_tutorials_09.frees","true","enthalpy;dewpoint;humrat;AHU;CoolingCoil;MoistAirSink;MoistAirSource"
"fixtures/corpus/docs_tutorials_10.frees","true","sqrt"
"fixtures/corpus/docs_tutorials_13.frees","true","sqrt;bode;arctan;linspace"
"fixtures/corpus/docs_tutorials_14.frees","true","enthalpy;entropy"
"fixtures/corpus/domsep-fluid-cannot-connect-to-mechanical-shaft.frees","true","MechGround"
"fixtures/corpus/domsep-heat-cannot-connect-to-electrical.frees","true","Resistor;ThermalSource"
"fixtures/corpus/domsep-pneumatic-cannot-connect-to-generic-thermofluid.frees","true","PneumaticSupply"
"fixtures/corpus/domsep-pneumatic-cannot-connect-to-hydraulic.frees","true","HydraulicTank;PneumaticSupply"
"fixtures/corpus/driving-cycle-energy.frees","true","integralvalue;tableavg"
"fixtures/corpus/dual-evap-debug-check.frees","true","cond;enthalpy;entropy;Compressor;TwoPhaseMixer;TwoPhaseSink"
"fixtures/corpus/dyn_accessor_inverse.frees","true","odevalue;finalvalue"
"fixtures/corpus/dyn_accessor_read.frees","true","odevalue;finalvalue;maxvalue;minvalue;timeat;odeavg"
"fixtures/corpus/dyn_aux_column.frees","true",""
"fixtures/corpus/dyn_err_bad_column.frees","true","odevalue;finalvalue"
"fixtures/corpus/dyn_err_ic_not_state.frees","true",""
"fixtures/corpus/dyn_err_index2.frees","true",""
"fixtures/corpus/dyn_err_index2_square.frees","true",""
"fixtures/corpus/dyn_err_no_initial.frees","true",""
"fixtures/corpus/dyn_err_no_state.frees","true",""
"fixtures/corpus/dyn_err_set_not_state.frees","true",""
"fixtures/corpus/dyn_err_two_ders.frees","true",""
"fixtures/corpus/dyn_err_undefined_ref.frees","true",""
"fixtures/corpus/dyn_event_record.frees","true",""
"fixtures/corpus/dyn_event_set.frees","true",""
"fixtures/corpus/dyn_event_stop.frees","true",""
"fixtures/corpus/dyn_method_of_lines.frees","true",""
"fixtures/corpus/dyn_plain_ode.frees","true",""
"fixtures/corpus/dyn_time_alias.frees","true",""
"fixtures/corpus/dynamic-accessor-final-and-max-value-report-transient-results.frees","true","odevalue;finalvalue;maxvalue"
"fixtures/corpus/dynamic-accessor-size-initial-velocity-so-apogee-meets-target.frees","true","odevalue;maxvalue"
"fixtures/corpus/dynamic-accessor-time-at-and-ode-value-accessors.frees","true","odevalue;timeat"
"fixtures/corpus/dynamic-array-states-rod-with-ode45-also.frees","true",""
"fixtures/corpus/dynamic-array-states-transient-heat-rod-reaches-linear-steady-state.frees","true",""
"fixtures/corpus/dynamic-examples-damped-oscillator-example.frees","true","odevalue;finalvalue"
"fixtures/corpus/dynamic-examples-newton-cooling-transient-example.frees","true","odevalue;finalvalue;maxvalue;timeat"
"fixtures/corpus/dynamic-examples-sounding-rocket-reports-apogee-near100km.frees","true","exp;if;odevalue;finalvalue;maxvalue"
"fixtures/corpus/dynamic-examples-transient-heat-rod-example.frees","true","odevalue;finalvalue"
"fixtures/corpus/dynamic-ida-solve-ida-method-without-library-fails-clearly.frees","true",""
"fixtures/corpus/dynamic-ida-solve-ida-resolves-algebraic-auxiliary-as-dae-unknown.frees","true",""
"fixtures/corpus/dynamic-ida-solve-newton-cooling-on-ida-matches-analytic.frees","true",""
"fixtures/corpus/dynamic-index-detection-healthy-index-one-dae-still-solves.frees","true",""
"fixtures/corpus/dynamic-index-detection-output-equation-over-states-is-not-flagged.frees","true",""
"fixtures/corpus/dynamic-index-detection-rigid-two-inertia-coupling-is-rejected-with-named-states.frees","true",""
"fixtures/corpus/dynamic-parse-event-direction-defaults-to-any.frees","true",""
"fixtures/corpus/dynamic-parse-missing-time-span-is-rejected.frees","true",""
"fixtures/corpus/dynamic-parse-parses-array-state-initial-condition.frees","true",""
"fixtures/corpus/dynamic-parse-parses-header-options-body-initials-and-events.frees","true",""
"fixtures/corpus/dynamic-parse-unknown-option-is-rejected.frees","true",""
"fixtures/corpus/dynamic-solve-apogee-stop-event-ends-integration.frees","true",""
"fixtures/corpus/dynamic-solve-auxiliary-column-and-der-coupling.frees","true",""
"fixtures/corpus/dynamic-solve-dynamic-only-check-passes-without-analytic-equations.frees","true",""
"fixtures/corpus/dynamic-solve-dynamic-only-solve-produces-ode-table.frees","true",""
"fixtures/corpus/dynamic-solve-newton-cooling-matches-analytic-solution.frees","true",""
"fixtures/corpus/empty.frees","true",""
"fixtures/corpus/engine-cycle-wiebe.frees","true","sin;cos;sqrt;wiebe_rate;odevalue;maxvalue;Engine"
"fixtures/corpus/engine-map-2d.frees","true","interpolate2d"
"fixtures/corpus/eos-cubic-spot-probe.frees","true","eos_z;eos_volume;eos_density;eos_pressure;eos_enthalpy;eos_entropy;eos_psat"
"fixtures/corpus/eos-cubic-sweep.frees","true","eos_z;eos_volume;eos_density;eos_enthalpy;eos_entropy;eos_psat"
"fixtures/corpus/epsntu-components.frees","true","exp;enthalpy"
"fixtures/corpus/epsntu-condensing-pressure-floats-with-ambient-2.frees","true","exp;cond;enthalpy;ThermalSource;TwoPhaseEnthalpySource;TwoPhaseSink"
"fixtures/corpus/epsntu-condensing-pressure-floats-with-ambient.frees","true","exp;cond;enthalpy;ThermalSource;TwoPhaseEnthalpySource;TwoPhaseSink"
"fixtures/corpus/epsntu-evap-float.frees","true","exp;enthalpy"
"fixtures/corpus/epsntu-evaporating-pressure-floats-with-load-2.frees","true","exp;enthalpy;ThermalSource;TwoPhaseEnthalpySource;TwoPhaseSink"
"fixtures/corpus/epsntu-evaporating-pressure-floats-with-load.frees","true","exp;enthalpy;ThermalSource;TwoPhaseEnthalpySource;TwoPhaseSink"
"fixtures/corpus/eqsys-bounds-select-root-2.frees","true",""
"fixtures/corpus/eqsys-bounds-select-root.frees","true",""
"fixtures/corpus/eqsys-complex-abs-is-magnitude-2.frees","true","sqrt;abs"
"fixtures/corpus/eqsys-complex-abs-is-magnitude.frees","true","sqrt;abs"
"fixtures/corpus/eqsys-complex-literals-2.frees","true",""
"fixtures/corpus/eqsys-complex-literals.frees","true",""
"fixtures/corpus/eqsys-complex-real-and-imag-2.frees","true","real;imag"
"fixtures/corpus/eqsys-complex-real-and-imag.frees","true","real;imag"
"fixtures/corpus/eqsys-complex-solving-2.frees","true",""
"fixtures/corpus/eqsys-complex-solving.frees","true",""
"fixtures/corpus/eqsys-complex-unsupported-function-is-rejected-2.frees","true","tan"
"fixtures/corpus/eqsys-complex-unsupported-function-is-rejected.frees","true","tan"
"fixtures/corpus/eqsys-eigen-waits-for-matrix-entries-solved-elsewhere.frees","true","Eigenvalues"
"fixtures/corpus/eqsys-elementwise-left-divide.frees","true",""
"fixtures/corpus/eqsys-elementwise-multiply-and-divide-2.frees","true",""
"fixtures/corpus/eqsys-elementwise-multiply-and-divide.frees","true",""
"fixtures/corpus/eqsys-elementwise-power-and-scalar-broadcast-2.frees","true",""
"fixtures/corpus/eqsys-elementwise-power-and-scalar-broadcast-3.frees","true",""
"fixtures/corpus/eqsys-elementwise-power-and-scalar-broadcast.frees","true",""
"fixtures/corpus/eqsys-elementwise-shape-mismatch-is-clear.frees","true",""
"fixtures/corpus/eqsys-elementwise-works-with-generators.frees","true","ones"
"fixtures/corpus/eqsys-equations-may-span-comments-and-mixed-case.frees","true",""
"fixtures/corpus/eqsys-evaluates-cbrt-and-log2.frees","true","log2;cbrt"
"fixtures/corpus/eqsys-evaluates-uncertainty-of-accessor-2.frees","true","uncertaintyof"
"fixtures/corpus/eqsys-evaluates-uncertainty-of-accessor.frees","true","uncertaintyof"
"fixtures/corpus/eqsys-evaluates-uncertainty-of-from-code.frees","true","uncertaintyof"
"fixtures/corpus/eqsys-failed-solve-carries-block-diagnostics.frees","true",""
"fixtures/corpus/eqsys-guess-value-selects-root-2.frees","true",""
"fixtures/corpus/eqsys-guess-value-selects-root-3.frees","true",""
"fixtures/corpus/eqsys-guess-value-selects-root.frees","true",""
"fixtures/corpus/eqsys-loose-residual-tolerance-accepts-early.frees","true",""
"fixtures/corpus/eqsys-propagates-uncertainty-multiple-inputs-2.frees","true",""
"fixtures/corpus/eqsys-propagates-uncertainty-multiple-inputs.frees","true",""
"fixtures/corpus/eqsys-propagates-uncertainty-simple-2.frees","true",""
"fixtures/corpus/eqsys-propagates-uncertainty-simple.frees","true",""
"fixtures/corpus/eqsys-real-mode-real-and-imag.frees","true","real;imag"
"fixtures/corpus/eqsys-residuals-are-reported-per-equation.frees","true",""
"fixtures/corpus/eqsys-respects-iteration-limit-from-stop-criteria-2.frees","true",""
"fixtures/corpus/eqsys-respects-iteration-limit-from-stop-criteria.frees","true",""
"fixtures/corpus/eqsys-single-output-eigenvalues-rejects-complex-spectrum-with-hint.frees","true","Eigenvalues"
"fixtures/corpus/eqsys-solves-claude-md-reference-system.frees","true",""
"fixtures/corpus/eqsys-solves-complex-eigenvalues-via-two-output-form.frees","true","Eigenvalues"
"fixtures/corpus/eqsys-solves-duplicate-loop-system.frees","true","sum"
"fixtures/corpus/eqsys-solves-eigen-decomposition-with-vectors-and-downstream-equations.frees","true","Eigen"
"fixtures/corpus/eqsys-solves-eigenvalues-of-symmetric-matrix.frees","true","Eigenvalues"
"fixtures/corpus/eqsys-solves-implicitly-through-cbrt-and-log2-2.frees","true","log2"
"fixtures/corpus/eqsys-solves-implicitly-through-cbrt-and-log2.frees","true","cbrt"
"fixtures/corpus/eqsys-solves-matlab-inv-det-aliases.frees","true","inv;det"
"fixtures/corpus/eqsys-solves-matlab-matrix-generators.frees","true","zeros;ones;eye;diag;linspace"
"fixtures/corpus/eqsys-solves-matlab-style-bare-name-inverse-and-mat-vec-2.frees","true",""
"fixtures/corpus/eqsys-solves-matlab-style-bare-name-inverse-and-mat-vec.frees","true","Inverse"
"fixtures/corpus/eqsys-solves-matlab-style-bare-name-matrix.frees","true","SolveLinear"
"fixtures/corpus/eqsys-solves-milestone-one-system.frees","true",""
"fixtures/corpus/eqsys-solves-power-factor-correction-complex-2.frees","true","sqrt;abs;real;imag"
"fixtures/corpus/eqsys-solves-power-factor-correction-complex.frees","true","sqrt;abs;real;imag"
"fixtures/corpus/eqsys-solves-sequential-system-via-blocks.frees","true",""
"fixtures/corpus/eqsys-solves-with-complex-helpers-2.frees","true","real;imag;conj;magnitude;angle;angledeg;cis"
"fixtures/corpus/eqsys-solves-with-complex-helpers.frees","true","real;imag;conj;magnitude;angle;angledeg;cis"
"fixtures/corpus/eqsys-solves-with-conditionals-and-series.frees","true","sum;product;if"
"fixtures/corpus/eqsys-solves-with-hyperbolic-functions.frees","true","sinh;cosh;tanh;arcsinh;arccosh;arctanh"
"fixtures/corpus/eqsys-solves-with-piecewise-and-rounding.frees","true","sign;floor;ceil;round;step;trunc;factorial"
"fixtures/corpus/eqsys-two-output-eigenvalues-on-real-spectrum-has-zero-imaginary-parts.frees","true","Eigenvalues"
"fixtures/corpus/eqsys-uncertainty-contributions-carry-per-source-breakdown.frees","true","uncertaintyof"
"fixtures/corpus/eqsys-underdetermined-system-fails-with-clear-message.frees","true",""
"fixtures/corpus/eqsys-unit-on-matrix-literal-and-range-assign.frees","true",""
"fixtures/corpus/eqsys-unit-on-vector-literal-solves.frees","true",""
"fixtures/corpus/eqsys-variable-case-follows-first-appearance.frees","true",""
"fixtures/corpus/equation-parser-parses-plot-block-into-defined-plot.frees","true",""
"fixtures/corpus/equation-parser-parses-property-plot-block.frees","true",""
"fixtures/corpus/equilibrium-transport-wired-through-solver.frees","true","mix_viscosity;mix_conductivity;eq_molefraction;adiabaticflametempeq"
"fixtures/corpus/err_equilibrium_h2_flametemp.frees","true","adiabaticflametempeq"
"fixtures/corpus/err_equilibrium_h2_singular.frees","true","eq_molefraction"
"fixtures/corpus/err_hx_ntu_unbracketed.frees","true","hx_ntu"
"fixtures/corpus/err_idealgas_t_from_h_diverges.frees","true","temperature"
"fixtures/corpus/estimator-gramian-balreal.frees","true","lqe;gram;balreal"
"fixtures/corpus/ev-battery-cooling-pid.frees","true","tanh;odevalue;finalvalue;enthalpy;BatteryPack;Chiller;CurrentSource;EXV;EXVCmd;Ground;LiquidSink;LiquidSource;LiquidWallHX;SigConstant;SigPID;SigThermalProbe;TwoPhasePressureSink"
"fixtures/corpus/ev-thermal-management.frees","true","sqrt;cond;fin_efficiency;htc_1phase;htc_evap;htc_cond;ua_hx;dp_2phase;htc_extair;hx_aconv;hx_eta_surf;hx_fin_len;hx_area_direct;hx_area_indirect;LiquidMixer;LiquidOrifice;LiquidPump;LiquidSink;LiquidSource;LiquidWallHX;MassGen;Pump;ThermalSource;TwoPhaseCompressor;TwoPhaseCondenserFloat;TwoPhaseEvaporatorUA;TwoPhaseMixer;TwoPhasePressureSource;TwoPhaseSink"
"fixtures/corpus/ev-tms-api-model-integrated-model-solves-with-plain-solver.frees","true","cond;enthalpy;LiquidColdPlate;LiquidMixer;LiquidOrifice;LiquidPump;LiquidSink;LiquidSource;LiquidWallHX;MoistAirSink;MoistAirSource;MoistAirWallHX;Pump;TwoPhaseCompressor;TwoPhaseMixer;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/ev-tms-cabin-model.frees","true","cond;enthalpy;entropy;Compressor;LiquidMixer;LiquidOrifice;LiquidPump;LiquidSink;LiquidSource;LiquidWallHX;MassGen;MoistAirSink;MoistAirSource;MoistAirWallHX;Pump;TwoPhaseMixer;TwoPhaseSink"
"fixtures/corpus/ev-tms-cabin-steady-operating-point.frees","true","cond;enthalpy;entropy;Compressor;LiquidMixer;LiquidOrifice;LiquidPump;LiquidSink;LiquidSource;LiquidWallHX;MassGen;MoistAirSink;MoistAirSource;MoistAirWallHX;Pump;TwoPhaseMixer;TwoPhaseSink"
"fixtures/corpus/ev-tms-cabin-transient-ramp.frees","true","min;cond;enthalpy;entropy;Compressor;LiquidMixer;LiquidOrifice;LiquidPump;LiquidSink;LiquidSource;LiquidWallHX;MassGen;MoistAirSink;MoistAirSource;MoistAirWallHX;Pump;TwoPhaseMixer;TwoPhaseSink"
"fixtures/corpus/ev-tms-correlated-model.frees","true","cond;htc_1phase;htc_evap;htc_cond;ua_hx;dp_2phase;htc_extair;enthalpy;entropy;temperature;Compressor;LiquidOrifice;LiquidPump;LiquidSink;LiquidSource;MassGen;Pump;ThermalSource;TwoPhaseMixer;TwoPhaseSink"
"fixtures/corpus/ev-tms-coupled-model-head.frees","true","cond;enthalpy;entropy;Compressor;LiquidOrifice;LiquidPump;LiquidSink;LiquidSource;LiquidWallHX;MassGen;Pump;ThermalSource;TwoPhaseMixer;TwoPhaseSink"
"fixtures/corpus/ev-tms-discretized-helpers.frees","true","MassGen"
"fixtures/corpus/ev-tms-discretized-ref-helpers.frees","true","enthalpy;entropy;Compressor;MassGen;TwoPhaseMixer"
"fixtures/corpus/expr_deep_nesting.frees","true",""
"fixtures/corpus/expr_operator_precedence.frees","true",""
"fixtures/corpus/flow-resistance-duct.frees","true","friction_factor;reynolds;minor_loss"
"fixtures/corpus/flow-resistance-transition.frees","true","friction_factor"
"fixtures/corpus/fluid-property-examples-example3-3-volume-and-energy-change-during-evaporation.frees","true","enthalpy;volume"
"fixtures/corpus/fluid-property-examples-example3-4-pressure-and-volume-of-saturated-mixture.frees","true","pressure;volume"
"fixtures/corpus/fluid-property-examples-example3-5-properties-of-saturated-liquid-vapor-mixture.frees","true","enthalpy;quality;temperature;volume"
"fixtures/corpus/fluid-property-examples-example3-7-temperature-of-superheated-vapor.frees","true","temperature"
"fixtures/corpus/fluid-property-examples-example3-8-approximating-compressed-liquid-as-saturated-liquid.frees","true","intenergy"
"fixtures/corpus/fn_formal_shadows_global.frees","true",""
"fixtures/corpus/fn_nested_calls.frees","true",""
"fixtures/corpus/fn_repeat_until_converges.frees","true","abs"
"fixtures/corpus/fn_shadows_intrinsic_name.frees","true","max"
"fixtures/corpus/fn_while_accumulator.frees","true",""
"fixtures/corpus/fn_wrong_arity_refused.frees","true",""
"fixtures/corpus/fn_zero_argument.frees","true",""
"fixtures/corpus/for_bounds_from_constants.frees","true",""
"fixtures/corpus/for_loop_factorial_array.frees","true","factorial"
"fixtures/corpus/for_loop_over_array.frees","true",""
"fixtures/corpus/for_nested_two_levels.frees","true",""
"fixtures/corpus/function_conditional.frees","true",""
"fixtures/corpus/function_factorial.frees","true","factorial"
"fixtures/corpus/function_in_expression.frees","true",""
"fixtures/corpus/function_repeat_until.frees","true",""
"fixtures/corpus/function_while_loop.frees","true",""
"fixtures/corpus/gas-transport-mixture.frees","true","mix_viscosity;mix_conductivity"
"fixtures/corpus/gauss_integral_point_count.frees","true","exp;gaussintegral"
"fixtures/corpus/gauss_integral_polynomial.frees","true","gaussintegral"
"fixtures/corpus/gauss_integral_trig.frees","true","sin;gaussintegral"
"fixtures/corpus/guess-directive-absent-parts-fall-back-and-clamp.frees","true",""
"fixtures/corpus/guess-directive-text-wins-over-modal-specs.frees","true",""
"fixtures/corpus/guess_directive.frees","true",""
"fixtures/corpus/guess_only_bounds.frees","true",""
"fixtures/corpus/heat-conduction.frees","true",""
"fixtures/corpus/heat-exchanger-wired-through-solver.frees","true","hx_effectiveness;lmtd"
